Coverage radius :  12
Optimisation algorithm :  7
Method of optimisation :  solve_tsp_local_search
Obstacles :  0
Start time :  20231002131659+0200
Total computation time :  40.778924226760864
Optimisation computation time :  28.60224676132202
Real distance :  7885.563179427253
Total number of point to cover :  352
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  16
Optimisation algorithm :  0
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002131741+0200
Total computation time :  0.39053964614868164
Optimisation computation time :  0.0756220817565918
Real distance :  1434.05430155425
Total number of point to cover :  46
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  16
Optimisation algorithm :  1
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002131743+0200
Total computation time :  3.0840795040130615
Optimisation computation time :  2.7753958702087402
Real distance :  1423.0479985299028
Total number of point to cover :  46
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  16
Optimisation algorithm :  2
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002131747+0200
Total computation time :  0.41384077072143555
Optimisation computation time :  0.1035308837890625
Real distance :  1509.3456094594076
Total number of point to cover :  46
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  16
Optimisation algorithm :  3
Method of optimisation :  concorde
Obstacles :  0
Start time :  20231002131749+0200
Total computation time :  0.3518714904785156
Optimisation computation time :  0.02281355857849121
Real distance :  1297.7413677606417
Total number of point to cover :  46
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  16
Optimisation algorithm :  4
Method of optimisation :  fast_tsp
Obstacles :  0
Start time :  20231002131750+0200
Total computation time :  2.30645751953125
Optimisation computation time :  2.0005555152893066
Real distance :  1297.7413677606417
Total number of point to cover :  46
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  16
Optimisation algorithm :  5
Method of optimisation :  tsp_solver2
Obstacles :  0
Start time :  20231002131754+0200
Total computation time :  0.32459259033203125
Optimisation computation time :  0.004884958267211914
Real distance :  1710.2329727084643
Total number of point to cover :  46
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  16
Optimisation algorithm :  6
Method of optimisation :  solve_tsp_simulated_annealing
Obstacles :  0
Start time :  20231002131756+0200
Total computation time :  2.076773166656494
Optimisation computation time :  1.7614765167236328
Real distance :  1452.2178002575774
Total number of point to cover :  46
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  16
Optimisation algorithm :  7
Method of optimisation :  solve_tsp_local_search
Obstacles :  0
Start time :  20231002131759+0200
Total computation time :  0.44194817543029785
Optimisation computation time :  0.12436246871948242
Real distance :  1506.437156786501
Total number of point to cover :  46
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  10
Optimisation algorithm :  0
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002131801+0200
Total computation time :  2.784663438796997
Optimisation computation time :  0.9834554195404053
Real distance :  1992.624458405139
Total number of point to cover :  111
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  10
Optimisation algorithm :  1
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002131805+0200
Total computation time :  19.799362659454346
Optimisation computation time :  18.087527990341187
Real distance :  2097.2924708108667
Total number of point to cover :  111
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  10
Optimisation algorithm :  2
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002131826+0200
Total computation time :  2.9410696029663086
Optimisation computation time :  1.1840920448303223
Real distance :  2006.7077195258241
Total number of point to cover :  111
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  10
Optimisation algorithm :  3
Method of optimisation :  concorde
Obstacles :  0
Start time :  20231002131830+0200
Total computation time :  2.1314163208007812
Optimisation computation time :  0.36279726028442383
Real distance :  1950.3746750430832
Total number of point to cover :  111
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  10
Optimisation algorithm :  4
Method of optimisation :  fast_tsp
Obstacles :  0
Start time :  20231002131833+0200
Total computation time :  3.8433213233947754
Optimisation computation time :  2.0022132396698
Real distance :  1950.3746750430835
Total number of point to cover :  111
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  10
Optimisation algorithm :  5
Method of optimisation :  tsp_solver2
Obstacles :  0
Start time :  20231002131838+0200
Total computation time :  1.944932460784912
Optimisation computation time :  0.04241037368774414
Real distance :  2371.240803913771
Total number of point to cover :  111
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  10
Optimisation algorithm :  6
Method of optimisation :  solve_tsp_simulated_annealing
Obstacles :  0
Start time :  20231002131842+0200
Total computation time :  5.340335130691528
Optimisation computation time :  3.54219651222229
Real distance :  2163.562856486868
Total number of point to cover :  111
------------------------------------------------------------------------------
Polygone :  1
Coverage radius :  10
Optimisation algorithm :  7
Method of optimisation :  solve_tsp_local_search
Obstacles :  0
Start time :  20231002131848+0200
Total computation time :  2.9168784618377686
Optimisation computation time :  1.1467840671539307
Real distance :  2209.9585597763485
Total number of point to cover :  111
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  150
Optimisation algorithm :  0
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002131852+0200
Total computation time :  1.1859047412872314
Optimisation computation time :  0.721280574798584
Real distance :  19591.24891681028
Total number of point to cover :  75
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  150
Optimisation algorithm :  1
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002131855+0200
Total computation time :  7.681697845458984
Optimisation computation time :  7.212011337280273
Real distance :  20647.493500861674
Total number of point to cover :  75
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  150
Optimisation algorithm :  2
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002131904+0200
Total computation time :  0.7189774513244629
Optimisation computation time :  0.2633521556854248
Real distance :  20013.746750430837
Total number of point to cover :  75
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  150
Optimisation algorithm :  3
Method of optimisation :  concorde
Obstacles :  0
Start time :  20231002131906+0200
Total computation time :  0.5688600540161133
Optimisation computation time :  0.12420344352722168
Real distance :  19591.248916810277
Total number of point to cover :  75
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  150
Optimisation algorithm :  4
Method of optimisation :  fast_tsp
Obstacles :  0
Start time :  20231002131908+0200
Total computation time :  2.455254077911377
Optimisation computation time :  2.0011074542999268
Real distance :  19591.248916810277
Total number of point to cover :  75
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  150
Optimisation algorithm :  5
Method of optimisation :  tsp_solver2
Obstacles :  0
Start time :  20231002131911+0200
Total computation time :  0.4722166061401367
Optimisation computation time :  0.01349949836730957
Real distance :  23037.250202927207
Total number of point to cover :  75
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  150
Optimisation algorithm :  6
Method of optimisation :  solve_tsp_simulated_annealing
Obstacles :  0
Start time :  20231002131913+0200
Total computation time :  2.086836099624634
Optimisation computation time :  1.6234102249145508
Real distance :  20900.8174599087
Total number of point to cover :  75
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  150
Optimisation algorithm :  7
Method of optimisation :  solve_tsp_local_search
Obstacles :  0
Start time :  20231002131916+0200
Total computation time :  0.8083133697509766
Optimisation computation time :  0.3302121162414551
Real distance :  21339.761544601984
Total number of point to cover :  75
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  90
Optimisation algorithm :  0
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002131918+0200
Total computation time :  18.77685570716858
Optimisation computation time :  15.274096488952637
Real distance :  34430.36385116064
Total number of point to cover :  215
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  90
Optimisation algorithm :  1
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002131938+0200
Total computation time :  113.14145159721375
Optimisation computation time :  109.64425849914551
Real distance :  35506.72770232127
Total number of point to cover :  215
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  90
Optimisation algorithm :  2
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002132133+0200
Total computation time :  12.708004713058472
Optimisation computation time :  9.167038679122925
Real distance :  34746.23160180427
Total number of point to cover :  215
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  90
Optimisation algorithm :  3
Method of optimisation :  concorde
Obstacles :  0
Start time :  20231002132147+0200
Total computation time :  4.380178689956665
Optimisation computation time :  0.692669153213501
Real distance :  33669.867750643636
Total number of point to cover :  215
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  90
Optimisation algorithm :  4
Method of optimisation :  fast_tsp
Obstacles :  0
Start time :  20231002132153+0200
Total computation time :  5.511592149734497
Optimisation computation time :  2.0079612731933594
Real distance :  33669.867750643636
Total number of point to cover :  215
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  90
Optimisation algorithm :  5
Method of optimisation :  tsp_solver2
Obstacles :  0
Start time :  20231002132159+0200
Total computation time :  3.6238174438476562
Optimisation computation time :  0.1703643798828125
Real distance :  34985.840053045846
Total number of point to cover :  215
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  90
Optimisation algorithm :  6
Method of optimisation :  solve_tsp_simulated_annealing
Obstacles :  0
Start time :  20231002132204+0200
Total computation time :  24.24669313430786
Optimisation computation time :  20.629138708114624
Real distance :  36422.24219845556
Total number of point to cover :  215
------------------------------------------------------------------------------
Polygone :  2
Coverage radius :  90
Optimisation algorithm :  7
Method of optimisation :  solve_tsp_local_search
Obstacles :  0
Start time :  20231002132230+0200
Total computation time :  9.447313070297241
Optimisation computation time :  5.879384756088257
Real distance :  36260.38007238371
Total number of point to cover :  215
------------------------------------------------------------------------------
Polygone :  3
Coverage radius :  1550
Optimisation algorithm :  0
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002132241+0200
Total computation time :  23.867436170578003
Optimisation computation time :  15.546339273452759
Real distance :  584814.8656844746
Total number of point to cover :  212
------------------------------------------------------------------------------
Polygone :  3
Coverage radius :  1550
Optimisation algorithm :  1
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002132306+0200
Total computation time :  146.15527033805847
Optimisation computation time :  137.89255356788635
Real distance :  608792.1877155483
Total number of point to cover :  212
------------------------------------------------------------------------------
Polygone :  3
Coverage radius :  1550
Optimisation algorithm :  2
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002132533+0200
Total computation time :  20.364924430847168
Optimisation computation time :  11.483918190002441
Real distance :  590220.172099198
Total number of point to cover :  212
------------------------------------------------------------------------------
Polygone :  3
Coverage radius :  1550
Optimisation algorithm :  3
Method of optimisation :  concorde
Obstacles :  0
Start time :  20231002132555+0200
Total computation time :  8.952141046524048
Optimisation computation time :  0.3157622814178467
Real distance :  569534.527368531
Total number of point to cover :  212
------------------------------------------------------------------------------
Polygone :  3
Coverage radius :  1550
Optimisation algorithm :  4
Method of optimisation :  fast_tsp
Obstacles :  0
Start time :  20231002132605+0200
Total computation time :  10.66638445854187
Optimisation computation time :  2.0071969032287598
Real distance :  569534.527368531
Total number of point to cover :  212
------------------------------------------------------------------------------
Polygone :  3
Coverage radius :  1550
Optimisation algorithm :  5
Method of optimisation :  tsp_solver2
Obstacles :  0
Start time :  20231002132617+0200
Total computation time :  9.240118741989136
Optimisation computation time :  0.11528539657592773
Real distance :  689662.9698232573
Total number of point to cover :  212
------------------------------------------------------------------------------
Polygone :  3
Coverage radius :  1550
Optimisation algorithm :  6
Method of optimisation :  solve_tsp_simulated_annealing
Obstacles :  0
Start time :  20231002132628+0200
Total computation time :  35.90131759643555
Optimisation computation time :  26.265345573425293
Real distance :  617993.2232265143
Total number of point to cover :  212
------------------------------------------------------------------------------
Polygone :  3
Coverage radius :  1550
Optimisation algorithm :  7
Method of optimisation :  solve_tsp_local_search
Obstacles :  0
Start time :  20231002132705+0200
Total computation time :  14.003841161727905
Optimisation computation time :  5.654417037963867
Real distance :  616415.0377836725
Total number of point to cover :  212
------------------------------------------------------------------------------
Polygone :  4
Coverage radius :  220
Optimisation algorithm :  0
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002132720+0200
Total computation time :  22.08487367630005
Optimisation computation time :  14.177359580993652
Real distance :  76092.48570189567
Total number of point to cover :  196
------------------------------------------------------------------------------
Polygone :  4
Coverage radius :  220
Optimisation algorithm :  1
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002132744+0200
Total computation time :  95.12333178520203
Optimisation computation time :  87.39778399467468
Real distance :  78566.22327234088
Total number of point to cover :  196
------------------------------------------------------------------------------
Polygone :  4
Coverage radius :  220
Optimisation algorithm :  2
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002132920+0200
Total computation time :  11.60024380683899
Optimisation computation time :  3.826913356781006
Real distance :  75777.7375704452
Total number of point to cover :  196
------------------------------------------------------------------------------
Polygone :  4
Coverage radius :  220
Optimisation algorithm :  3
Method of optimisation :  concorde
Obstacles :  0
Start time :  20231002132933+0200
Total computation time :  8.924778938293457
Optimisation computation time :  0.4129042625427246
Real distance :  73923.66348931016
Total number of point to cover :  196
------------------------------------------------------------------------------
Polygone :  4
Coverage radius :  220
Optimisation algorithm :  4
Method of optimisation :  fast_tsp
Obstacles :  0
Start time :  20231002132945+0200
Total computation time :  10.939742803573608
Optimisation computation time :  2.0080928802490234
Real distance :  73923.66348931016
Total number of point to cover :  196
------------------------------------------------------------------------------
Polygone :  4
Coverage radius :  220
Optimisation algorithm :  5
Method of optimisation :  tsp_solver2
Obstacles :  0
Start time :  20231002132957+0200
Total computation time :  7.815359354019165
Optimisation computation time :  0.12888240814208984
Real distance :  80652.18707886818
Total number of point to cover :  196
------------------------------------------------------------------------------
Polygone :  4
Coverage radius :  220
Optimisation algorithm :  6
Method of optimisation :  solve_tsp_simulated_annealing
Obstacles :  0
Start time :  20231002133006+0200
Total computation time :  23.720374584197998
Optimisation computation time :  15.997666835784912
Real distance :  82036.08252549394
Total number of point to cover :  196
------------------------------------------------------------------------------
Polygone :  4
Coverage radius :  220
Optimisation algorithm :  7
Method of optimisation :  solve_tsp_local_search
Obstacles :  0
Start time :  20231002133031+0200
Total computation time :  12.949375867843628
Optimisation computation time :  5.318941593170166
Real distance :  79805.55025096117
Total number of point to cover :  196
------------------------------------------------------------------------------
Polygone :  5
Coverage radius :  8
Optimisation algorithm :  0
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002133046+0200
Total computation time :  1.195997953414917
Optimisation computation time :  0.6784923076629639
Real distance :  842.7695526217004
Total number of point to cover :  64
------------------------------------------------------------------------------
Polygone :  5
Coverage radius :  8
Optimisation algorithm :  1
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002133048+0200
Total computation time :  4.899803876876831
Optimisation computation time :  4.506947755813599
Real distance :  853.539105243401
Total number of point to cover :  64
------------------------------------------------------------------------------
Polygone :  5
Coverage radius :  8
Optimisation algorithm :  2
Method of optimisation :  cpp
Obstacles :  0
Start time :  20231002133054+0200
Total computation time :  0.5183115005493164
Optimisation computation time :  0.11006903648376465
Real distance :  832.0
Total number of point to cover :  64
------------------------------------------------------------------------------
Polygone :  5
Coverage radius :  8
Optimisation algorithm :  3
Method of optimisation :  concorde
Obstacles :  0
Start time :  20231002133056+0200
Total computation time :  0.5211091041564941
Optimisation computation time :  0.12061262130737305
Real distance :  832.0
Total number of point to cover :  64
------------------------------------------------------------------------------
Polygone :  5
Coverage radius :  8
Optimisation algorithm :  4
Method of optimisation :  fast_tsp
Obstacles :  0
Start time :  20231002133058+0200
Total computation time :  2.394899368286133
Optimisation computation time :  2.000877857208252
Real distance :  832.0
Total number of point to cover :  64
------------------------------------------------------------------------------
Polygone :  5
Coverage radius :  8
Optimisation algorithm :  5
Method of optimisation :  tsp_solver2
Obstacles :  0
Start time :  20231002133102+0200
Total computation time :  0.4035305976867676
Optimisation computation time :  0.005304574966430664
Real distance :  832.0
Total number of point to cover :  64
------------------------------------------------------------------------------
Polygone :  5
Coverage radius :  8
Optimisation algorithm :  6
Method of optimisation :  solve_tsp_simulated_annealing
Obstacles :  0
Start time :  20231002133103+0200
Total computation time :  1.5970678329467773
Optimisation computation time :  1.1902689933776855
Real distance :  901.9166468159997
Total number of point to cover :  64
------------------------------------------------------------------------------
Polygone :  5
Coverage radius :  8
Optimisation algorithm :  7
Method of optimisation :  solve_tsp_local_search
Obstacles :  0
Start time :  20231002133106+0200
Total computation time :  0.7114379405975342
Optimisation computation time :  0.30040717124938965
Real distance :  901.9166468159998
Total number of point to cover :  64
------------------------------------------------------------------------------
Polygone :  -5
Coverage radius :  600
Optimisation algorithm :  0
Method of optimisation :  cpp
Obstacles :  -5
Start time :  20231004104851+0200
Total computation time :  9393.019387960434
Optimisation computation time :  9046.772338867188
Real distance :  1387557.2941939514
Total number of point to cover :  1321
------------------------------------------------------------------------------
Polygone :  -5
Coverage radius :  600
Optimisation algorithm :  2
Method of optimisation :  cpp
Obstacles :  -5
Start time :  20231004180341+0200
Total computation time :  9874.772610902786
Optimisation computation time :  9471.012114524841
Real distance :  1406066.748907513
Total number of point to cover :  1321
------------------------------------------------------------------------------
Polygone :  -5
Coverage radius :  600
Optimisation algorithm :  concorde
Method of optimisation :  concorde
Obstacles :  -5
Start time :  20231004210230+0200
Total computation time :  3620.034660100937
Optimisation computation time :  3187.617109298706
Real distance :  1353757.4675043079
Total number of point to cover :  1321
------------------------------------------------------------------------------
Polygone :  -5
Coverage radius :  600
Optimisation algorithm :  fast_tsp
Method of optimisation :  fast_tsp
Obstacles :  -5
Start time :  20231005093856+0200
Total computation time :  383.50596165657043
Optimisation computation time :  2.344475269317627
Real distance :  1363052.41984396
Total number of point to cover :  1321
------------------------------------------------------------------------------
Polygone :  -5
Coverage radius :  600
Optimisation algorithm :  tsp_solver2
Method of optimisation :  tsp_solver2
Obstacles :  -5
Start time :  20231005101539+0200
Total computation time :  358.9344506263733
Optimisation computation time :  8.010921001434326
Real distance :  1514453.5771634686
Total number of point to cover :  1321
------------------------------------------------------------------------------
Polygone :  -5
Coverage radius :  600
Optimisation algorithm :  solve_tsp_simulated_annealing
Method of optimisation :  solve_tsp_simulated_annealing
Obstacles :  -5
Start time :  20231005115415+0200
Total computation time :  2917.995899438858
Optimisation computation time :  2566.57826089859
Real distance :  1521213.6875662568
Total number of point to cover :  1321
------------------------------------------------------------------------------
Polygone :  -5
Coverage radius :  600
Optimisation algorithm :  solve_tsp_local_search
Method of optimisation :  solve_tsp_local_search
Obstacles :  -5
Start time :  20231005103627+0200
Total computation time :  1997.6351459026337
Optimisation computation time :  1669.9244184494019
Real distance :  1466490.6432790621
Total number of point to cover :  1321
------------------------------------------------------------------------------

